Id,MajorId,SkillBackendName
0EFB203B-4C97-5E3C-A197-D29F7B7DD904,D697718A-D4C8-4388-9FFD-CEEFEF2C9572,RESEARCH_METHODS
B9683677-CCCE-5B74-9E68-78838E4611F2,D697718A-D4C8-4388-9FFD-CEEFEF2C9572,MOLECULAR_BIOLOGY
A8AF235E-1012-5DAC-8BA4-F10C881A12FF,D697718A-D4C8-4388-9FFD-CEEFEF2C9572,BIOTECHNOLOGY_METHODS
2010C01A-B638-59F5-82DD-1B6870CFB07C,7520D603-C251-4A21-8A0C-1FDEA6D666C2,TEAMWORK
4215D28F-BF64-50A7-A5F7-4ECE6A89B32C,7520D603-C251-4A21-8A0C-1FDEA6D666C2,VERBAL_COMMUNICATION
757A949D-9C50-5A7B-99F2-9D8F3B0E90AA,7520D603-C251-4A21-8A0C-1FDEA6D666C2,PROBLEM_SOLVING
837A9EB7-69B3-56B4-9413-151DB7FB19D8,7520D603-C251-4A21-8A0C-1FDEA6D666C2,TIME_MANAGEMENT
7CF2C381-D190-54C3-91C0-BD54EFEC9086,7520D603-C251-4A21-8A0C-1FDEA6D666C2,DIGITAL_LITERACY
1FC89F8F-164A-5AE1-BEE7-1F2DAFB4E0F1,7520D603-C251-4A21-8A0C-1FDEA6D666C2,CONTINUOUS_LEARNING
1EB73C85-79CC-56CD-833F-9A03BAB2CD2E,7520D603-C251-4A21-8A0C-1FDEA6D666C2,URBAN_PLANNING
CBFDE0B1-FA66-5B07-95C8-68282ECD8635,7520D603-C251-4A21-8A0C-1FDEA6D666C2,GIS_SOFTWARE
1B12C45D-7541-5EA3-A956-708D31D3EA23,7520D603-C251-4A21-8A0C-1FDEA6D666C2,PROJECT_MANAGEMENT
00C1FAA9-4256-59B8-8014-D8B5E3B46709,7520D603-C251-4A21-8A0C-1FDEA6D666C2,POLICY_ANALYSIS
31A82F80-1833-5C94-82CD-C25586F54CD8,7520D603-C251-4A21-8A0C-1FDEA6D666C2,STAKEHOLDER_COMMUNICATION
BFC0E46B-B3FE-5B76-8721-B961AF1EF18B,A038E0EA-4410-40C2-9FAB-039786715382,TEAMWORK
C3729AB5-BEE6-536D-9DD6-57DABB62FD84,A038E0EA-4410-40C2-9FAB-039786715382,VERBAL_COMMUNICATION
DD933475-5203-52C7-B9BF-40DD8DA9BC41,A038E0EA-4410-40C2-9FAB-039786715382,PROBLEM_SOLVING
CF272FCA-623D-5F4E-AF30-87F7338B5743,A038E0EA-4410-40C2-9FAB-039786715382,TIME_MANAGEMENT
FC63DB7C-D8BD-5EE1-83FC-5C811ED37E27,A038E0EA-4410-40C2-9FAB-039786715382,DIGITAL_LITERACY
CCC2E7B4-7E1D-5E26-BF7F-E03CA29C3B64,A038E0EA-4410-40C2-9FAB-039786715382,CONTINUOUS_LEARNING
41E3895F-415E-5044-BC78-11000F76C921,A038E0EA-4410-40C2-9FAB-039786715382,CLINICAL_ASSESSMENT
33BECDDE-3F01-5555-9F84-00A19835A96C,A038E0EA-4410-40C2-9FAB-039786715382,PATIENT_CARE
ADFD96D5-4DB3-5DA2-87C9-A7995CC22C28,A038E0EA-4410-40C2-9FAB-039786715382,CLINICAL_DOCUMENTATION
60613F20-692B-5DE4-8696-3FF7CAE06E23,A038E0EA-4410-40C2-9FAB-039786715382,INFECTION_CONTROL
C9D0B645-BB38-574A-9D87-0315E48184F9,A038E0EA-4410-40C2-9FAB-039786715382,HEALTHCARE_QUALITY
611B2D87-C025-5EFF-85F1-492222ED697D,A038E0EA-4410-40C2-9FAB-039786715382,PROFESSIONAL_ETHICS
AC0F2498-FF55-56B5-83B6-A863E492C206,3B9B1C75-8FA4-4E7F-894F-A60BE2D46C49,TEAMWORK
41391056-8CBF-5153-ACCC-25732D96B410,3B9B1C75-8FA4-4E7F-894F-A60BE2D46C49,VERBAL_COMMUNICATION
851A1701-DDA5-53A7-9E11-C4E1838F6ABD,3B9B1C75-8FA4-4E7F-894F-A60BE2D46C49,PROBLEM_SOLVING
121E743E-1D9C-54CD-9FA6-2223912C0DD7,3B9B1C75-8FA4-4E7F-894F-A60BE2D46C49,TIME_MANAGEMENT
CEE8A937-2341-5948-A403-B2FEEE2216E6,3B9B1C75-8FA4-4E7F-894F-A60BE2D46C49,DIGITAL_LITERACY
25A90179-AE9D-5480-9D27-1E0C091BCD1E,3B9B1C75-8FA4-4E7F-894F-A60BE2D46C49,CONTINUOUS_LEARNING
B40EF0CA-BAD9-56D9-9215-A3764A992B2E,3B9B1C75-8FA4-4E7F-894F-A60BE2D46C49,ENGINEERING_DESIGN
A5C39BC9-6222-534F-94AC-274D49AAE27F,3B9B1C75-8FA4-4E7F-894F-A60BE2D46C49,TECHNICAL_DRAWING
888414F3-A322-5D30-B056-0D18B01EF632,3B9B1C75-8FA4-4E7F-894F-A60BE2D46C49,PROJECT_MANAGEMENT
560F11CF-A68C-53BD-AAE1-FA4AEBFF3826,3B9B1C75-8FA4-4E7F-894F-A60BE2D46C49,QUALITY_MANAGEMENT
FB922A7E-93A0-50CD-85B9-23EAE870D209,3B9B1C75-8FA4-4E7F-894F-A60BE2D46C49,OCCUPATIONAL_HEALTH_SAFETY
B51249DC-F5D6-53BE-B9C6-DB94DC67D48B,3B9B1C75-8FA4-4E7F-894F-A60BE2D46C49,CAD_SOFTWARE
A31475E7-CFCF-5801-BCAF-EF784ABB7EBB,3B9B1C75-8FA4-4E7F-894F-A60BE2D46C49,MARITIME_SYSTEMS
E47F294F-722D-5687-9BB1-EEC7D06D55F3,3B9B1C75-8FA4-4E7F-894F-A60BE2D46C49,MAINTENANCE_ENGINEERING
8140062E-FBC1-576A-A92C-F7D7D9076E84,A307014E-4A8E-4468-9DFE-8A70904F8FC1,TEAMWORK
F451C7EB-11AE-5FE1-80C3-6E27F0E2E2B9,A307014E-4A8E-4468-9DFE-8A70904F8FC1,VERBAL_COMMUNICATION
91281821-4BA5-5D4D-8B1B-11952AD6A2A7,A307014E-4A8E-4468-9DFE-8A70904F8FC1,PROBLEM_SOLVING
874218C8-AE42-58DC-81DC-8A8DEEA4F107,A307014E-4A8E-4468-9DFE-8A70904F8FC1,TIME_MANAGEMENT
7FA32CC4-9121-5D52-99DE-14A63434805B,A307014E-4A8E-4468-9DFE-8A70904F8FC1,DIGITAL_LITERACY
56FA18B4-57A0-5E41-AEFE-234E0E5AD264,A307014E-4A8E-4468-9DFE-8A70904F8FC1,CONTINUOUS_LEARNING
5AF1EB64-55F4-570A-9A1C-67CDB8CA0B85,A307014E-4A8E-4468-9DFE-8A70904F8FC1,ENGINEERING_DESIGN
81733C2D-2DD1-5ECA-B2FD-AE659016A1E2,A307014E-4A8E-4468-9DFE-8A70904F8FC1,TECHNICAL_DRAWING
F0597072-F489-5BF6-9B84-2DCA85B0A8F5,A307014E-4A8E-4468-9DFE-8A70904F8FC1,PROJECT_MANAGEMENT
79E6E1DD-B33A-57BA-BF18-E14D1B44031D,A307014E-4A8E-4468-9DFE-8A70904F8FC1,QUALITY_MANAGEMENT
AEF95A7A-C9E6-5130-AF4C-38DE34003430,A307014E-4A8E-4468-9DFE-8A70904F8FC1,OCCUPATIONAL_HEALTH_SAFETY
B8C07D99-6E2B-5C4B-AE02-EF8D2FD1B96C,A307014E-4A8E-4468-9DFE-8A70904F8FC1,CAD_SOFTWARE
CF496F48-6A86-51DF-A7C1-E04BE8516C04,A307014E-4A8E-4468-9DFE-8A70904F8FC1,SCIENTIFIC_RESEARCH
F7577664-6269-512A-BC62-45DDF6A9FE0D,A307014E-4A8E-4468-9DFE-8A70904F8FC1,EXPERIMENTAL_DESIGN
2036F8BC-0A52-522E-82FB-AF3817D19CAE,A307014E-4A8E-4468-9DFE-8A70904F8FC1,DATA_ANALYSIS
EBFC4507-76DE-5CCB-A4F1-9E6276D8F8B1,A307014E-4A8E-4468-9DFE-8A70904F8FC1,STATISTICAL_ANALYSIS
9EDD338D-4549-56EC-8E7F-41AFF588FBC5,A307014E-4A8E-4468-9DFE-8A70904F8FC1,LABORATORY_TECHNIQUES
5684F4D4-18DC-55CC-B7CE-F22E952E1A71,A307014E-4A8E-4468-9DFE-8A70904F8FC1,RESEARCH_METHODS
C04373B9-4CC8-55F8-826F-3A16ADBE4330,49C41DF6-30BD-4A7A-8EE4-201F6CCEAFD8,TEAMWORK
2D8EF07B-EF90-58E3-8000-104FBA8682C5,49C41DF6-30BD-4A7A-8EE4-201F6CCEAFD8,VERBAL_COMMUNICATION
D3E37E75-5F4B-5CA5-AAFD-3EC875951540,49C41DF6-30BD-4A7A-8EE4-201F6CCEAFD8,PROBLEM_SOLVING
D8D0E8C5-9076-5053-92A1-31E8E13C85CE,49C41DF6-30BD-4A7A-8EE4-201F6CCEAFD8,TIME_MANAGEMENT
DE4A8820-9073-50CD-A775-9823B7ADAC69,49C41DF6-30BD-4A7A-8EE4-201F6CCEAFD8,DIGITAL_LITERACY
7BE3F620-AE16-5E8B-B586-800E688EEED2,49C41DF6-30BD-4A7A-8EE4-201F6CCEAFD8,CONTINUOUS_LEARNING
15E3C2EC-4CC0-5599-BFC6-EDCECCC8FDDF,49C41DF6-30BD-4A7A-8EE4-201F6CCEAFD8,ENGINEERING_DESIGN
D3DB284D-6890-5D41-A7EC-3EB363B9B7B5,49C41DF6-30BD-4A7A-8EE4-201F6CCEAFD8,TECHNICAL_DRAWING
B4E4F366-2ED9-539F-AE32-1850CDA65EC8,49C41DF6-30BD-4A7A-8EE4-201F6CCEAFD8,PROJECT_MANAGEMENT
3935BE89-4CEE-591B-B8CE-D2FAD1AF46B6,49C41DF6-30BD-4A7A-8EE4-201F6CCEAFD8,QUALITY_MANAGEMENT
FF4A31F1-D892-5287-9BF8-D7D8C2D02227,49C41DF6-30BD-4A7A-8EE4-201F6CCEAFD8,OCCUPATIONAL_HEALTH_SAFETY
766D0BF9-3B97-5301-A1B4-A4425D5FC16A,49C41DF6-30BD-4A7A-8EE4-201F6CCEAFD8,CAD_SOFTWARE
850A136E-65B0-5996-95D4-5F817DD538E6,49C41DF6-30BD-4A7A-8EE4-201F6CCEAFD8,CLINICAL_ASSESSMENT
B36C8758-9977-524D-B780-B1A35AD19257,49C41DF6-30BD-4A7A-8EE4-201F6CCEAFD8,PATIENT_CARE
1D7F645F-45BC-5A21-9685-22C323D5877F,49C41DF6-30BD-4A7A-8EE4-201F6CCEAFD8,CLINICAL_DOCUMENTATION
F1C103C1-E690-5DDC-813B-B5D4B7491B32,49C41DF6-30BD-4A7A-8EE4-201F6CCEAFD8,INFECTION_CONTROL
40B3F15A-6897-5401-B6F1-42C899A8AA0D,49C41DF6-30BD-4A7A-8EE4-201F6CCEAFD8,HEALTHCARE_QUALITY
DDD24F6C-7EE5-5098-9477-D0B32499AB42,49C41DF6-30BD-4A7A-8EE4-201F6CCEAFD8,PROFESSIONAL_ETHICS
CF402520-E070-58FC-9906-20E2A844C03D,344586BA-A3D0-4075-ACC6-44E7FA38A3C7,TEAMWORK
977D3955-8A62-5FFE-8214-91AD8E52B260,344586BA-A3D0-4075-ACC6-44E7FA38A3C7,VERBAL_COMMUNICATION
5C5EE9A1-C899-5EEF-9F86-1E0C824CA66D,344586BA-A3D0-4075-ACC6-44E7FA38A3C7,PROBLEM_SOLVING
221D7321-B21F-5FEB-8BB7-386F399D9057,344586BA-A3D0-4075-ACC6-44E7FA38A3C7,TIME_MANAGEMENT
89713B00-D238-5799-8025-0D636E89FE60,344586BA-A3D0-4075-ACC6-44E7FA38A3C7,DIGITAL_LITERACY
21763B70-11EA-5E99-AC5D-63D1D65CA3B2,344586BA-A3D0-4075-ACC6-44E7FA38A3C7,CONTINUOUS_LEARNING
A1D73D6D-584F-5A9D-BA9C-D4CF1A5BCE1C,344586BA-A3D0-4075-ACC6-44E7FA38A3C7,SCIENTIFIC_RESEARCH
5D3A18DA-7E9E-565A-942E-5AD227F11FC2,344586BA-A3D0-4075-ACC6-44E7FA38A3C7,EXPERIMENTAL_DESIGN
7080507D-1F7B-598F-BA33-AF3021229284,344586BA-A3D0-4075-ACC6-44E7FA38A3C7,DATA_ANALYSIS
